750,3
751,0
752,0
753,1
754,0
755,2
756,1
757,0
758,0
759,1
760,2
761,0
762,1
763,0
764,0
765,3
766,0
767,0
768,1
769,0
770,2
771,1
772,0
773,0
774,1
775,2
776,0
777,1
778,0
779,0
780,3
781,0
782,0
783,1
784,0
785,2
786,1
787,0
788,0
789,1
790,2
791,0
792,1
793,0
794,0
795,3
796,0
797,0
798,1
799,0
800,2
801,1
802,0
803,0
804,1
805,2
806,0
807,1
808,0
809,0
810,3
811,0
812,0
813,1
814,0
815,2
816,1
817,0
818,0
819,1
820,2
821,0
822,1
823,0
824,0
825,3
826,0
827,0
828,1
829,0
830,2
831,1
832,0
833,0
834,1
835,2
836,0
837,1
838,0
839,0
840,3
841,0
842,0
843,1
844,0
845,2
846,1
847,0
848,0
849,1
850,2
851,0
852,1
853,0
854,0
855,3
856,0
857,0
858,1
859,0
860,2
861,1
862,0
863,0
864,1
865,2
866,0
867,1
868,0
869,0
870,3
871,0
872,0
873,1
874,0
875,2
876,1
877,0
878,0
879,1
880,2
881,0
882,1
883,0
884,0
885,3
886,0
887,0
888,1
889,0
890,2
891,1
892,0
893,0
894,1
895,2
896,0
897,1
898,0
899,0
900,3
901,0
902,0
903,1
904,0
905,2
906,1
907,0
908,0
909,1
910,2
911,0
912,1
913,0
914,0
915,3
916,0
917,0
918,1
919,0
920,2
921,1
922,0
923,0
924,1
925,2
926,0
927,1
928,0
929,0
930,3
931,0
932,0
933,1
934,0
935,2
936,1
937,0
938,0
939,1
940,2
941,0
942,1
943,0
944,0
945,3
946,0
947,0
948,1
949,0
950,2
951,1
952,0
953,0
954,1
955,2
956,0
957,1
958,0
959,0
960,3
961,0
962,0
963,1
964,0
965,2
966,1
967,0
968,0
969,1
970,2
971,0
972,1
973,0
974,0
975,3
976,0
977,0
978,1
979,0
980,2
981,1
982,0
983,0
984,1
985,2
986,0
987,1
988,0
989,0
990,3
991,0
992,0
993,1
994,0
995,2
996,1
997,0
998,0
999,1
1000,2
1001,0
1002,1
1003,0
1004,0
1005,3
1006,0
1007,0
1008,1
1009,0
1010,2
1011,1
1012,0
1013,0
1014,1
1015,2
1016,0
1017,1
1018,0
1019,0
1020,3
1021,0
1022,0
1023,1
1024,0
1025,2
1026,1
1027,0
1028,0
1029,1
1030,2
1031,0
1032,1
1033,0
1034,0
1035,3
1036,0
1037,0
1038,1
1039,0
1040,2
1041,1
1042,0
1043,0
1044,1
1045,2
1046,0
1047,1
1048,0
1049,0
1050,3
1051,0
1052,0
1053,1
1054,0
1055,2
1056,1
1057,0
1058,0
1059,1
1060,2
1061,0
1062,1
1063,0
1064,0
1065,3
1066,0
1067,0
1068,1
1069,0
1070,2
1071,1
1072,0
1073,0
1074,1
1075,2
1076,0
1077,1
1078,0
1079,0
1080,3
1081,0
1082,0
1083,1
1084,0
1085,2
1086,1
1087,0
1088,0
1089,1
1090,2
1091,0
1092,1
1093,0
1094,0
1095,3
1096,0
1097,0
1098,1
1099,0
1100,2
1101,1
1102,0
1103,0
1104,1
1105,2
1106,0
1107,1
1108,0
1109,0
1110,3
1111,0
1112,0
1113,1
1114,0
1115,2
1116,1
1117,0
1118,0
1119,1
1120,2
1121,0
1122,1
1123,0
1124,0
1125,3
1126,0
1127,0
1128,1
1129,0
1130,2
1131,1
1132,0
1133,0
1134,1
1135,2
1136,0
1137,1
1138,0
1139,0
1140,3
1141,0
1142,0
1143,1
1144,0
1145,2
1146,1
1147,0
1148,0
1149,1
1150,2
1151,0
1152,1
1153,0
1154,0
1155,3
1156,0
1157,0
1158,1
1159,0
1160,2
1161,1
1162,0
1163,0
1164,1
1165,2
1166,0
1167,1
1168,0
1169,0
1170,3
1171,0
1172,0
1173,1
1174,0
1175,2
1176,1
1177,0
1178,0
1179,1
1180,2
1181,0
1182,1
1183,0
1184,0
1185,3
1186,0
1187,0
1188,1
1189,0
1190,2
1191,1
1192,0
1193,0
1194,1
1195,2
1196,0
1197,1
1198,0
1199,0
1200,3
1201,0
1202,0
1203,1
1204,0
1205,2
1206,1
1207,0
1208,0
1209,1
1210,2
1211,0
1212,1
1213,0
1214,0
1215,3
1216,0
1217,0
1218,1
1219,0
1220,2
1221,1
1222,0
1223,0
1224,1
1225,2
1226,0
1227,1
1228,0
1229,0
1230,3
1231,0
1232,0
1233,1
1234,0
1235,2
1236,1
1237,0
1238,0
1239,1
1240,2
1241,0
1242,1
1243,0
1244,0
1245,3
1246,0
1247,0
1248,1
1249,0
1250,2
1251,1
1252,0
1253,0
1254,1
1255,2
1256,0
1257,1
1258,0
1259,0
1260,3
1261,0
1262,0
1263,1
1264,0
1265,2
1266,1
1267,0
1268,0
1269,1
1270,2
1271,0
1272,1
1273,0
1274,0
1275,3
1276,0
1277,0
1278,1
1279,0
1280,2
1281,1
1282,0
1283,0
1284,1
1285,2
1286,0
1287,1
1288,0
1289,0
1290,3
1291,0
1292,0
1293,1
1294,0
1295,2
1296,1
1297,0
1298,0
1299,1
1300,2
1301,0
1302,1
1303,0
1304,0
1305,3
1306,0
1307,0
1308,1
1309,0
1310,2
1311,1
1312,0
1313,0
1314,1
1315,2
1316,0
1317,1
1318,0
1319,0
1320,3
1321,0
1322,0
1323,1
1324,0
1325,2
1326,1
1327,0
1328,0
1329,1
1330,2
1331,0
1332,1
1333,0
1334,0
1335,3
1336,0
1337,0
1338,1
1339,0
1340,2
1341,1
1342,0
1343,0
1344,1
1345,2
1346,0
1347,1
1348,0
1349,0
1350,3
1351,0
1352,0
1353,1
1354,0
1355,2
1356,1
1357,0
1358,0
1359,1
1360,2
1361,0
1362,1
1363,0
1364,0
1365,3
1366,0
1367,0
1368,1
1369,0
1370,2
1371,1
1372,0
1373,0
1374,1
1375,2
1376,0
1377,1
1378,0
1379,0
1380,3
1381,0
1382,0
1383,1
1384,0
1385,2
1386,1
1387,0
1388,0
1389,1
1390,2
1391,0
1392,1
1393,0
1394,0
1395,3
1396,0
1397,0
1398,1
1399,0
1400,2
1401,1
1402,0
1403,0
1404,1
1405,2
1406,0
1407,1
1408,0
1409,0
1410,3
1411,0
1412,0
1413,1
1414,0
1415,2
1416,1
1417,0
1418,0
1419,1
1420,2
1421,0
1422,1
1423,0
1424,0
1425,3
1426,0
1427,0
1428,1
1429,0
1430,2
1431,1
1432,0
1433,0
1434,1
1435,2
1436,0
1437,1
1438,0
1439,0
1440,3
1441,0
1442,0
1443,1
1444,0
1445,2
1446,1
1447,0
1448,0
1449,1
1450,2
1451,0
1452,1
1453,0
1454,0
1455,3
1456,0
1457,0
1458,1
1459,0
1460,2
1461,1
1462,0
1463,0
1464,1
1465,2
1466,0
1467,1
1468,0
1469,0
1470,3
1471,0
1472,0
1473,1
1474,0
1475,2
1476,1
1477,0
1478,0
1479,1
1480,2
1481,0
1482,1
1483,0
1484,0
1485,3
1486,0
1487,0
1488,1
1489,0
1490,2
1491,1
1492,0
1493,0
1494,1
1495,2
1496,0
1497,1
1498,0
1499,0
1500,3
1501,0
1502,0
1503,1
1504,0
1505,2
1506,1
1507,0
1508,0
1509,1
1510,2
1511,0
1512,1
1513,0
1514,0
1515,3
1516,0
1517,0
1518,1
1519,0
1520,2
1521,1
1522,0
1523,0
1524,1
1525,2
1526,0
1527,1
1528,0
1529,0
1530,3
1531,0
1532,0
1533,1
1534,0
1535,2
1536,1
1537,0
1538,0
1539,1
1540,2
1541,0
1542,1
1543,0
1544,0
1545,3
1546,0
1547,0
1548,1
1549,0
1550,2
1551,1
1552,0
1553,0
1554,1
1555,2
1556,0
1557,1
1558,0
1559,0
1560,3
1561,0
1562,0
1563,1
1564,0
1565,2
1566,1
1567,0
1568,0
1569,1
1570,2
1571,0
1572,1
1573,0
1574,0
1575,3
1576,0
1577,0
1578,1
1579,0
1580,2
1581,1
1582,0
1583,0
1584,1
1585,2
1586,0
1587,1
1588,0
1589,0
1590,3
1591,0
1592,0
1593,1
1594,0
1595,2
1596,1
1597,0
1598,0
1599,1
1600,2
1601,0
1602,1
1603,0
1604,0
1605,3
1606,0
1607,0
1608,1
1609,0
1610,2
1611,1
1612,0
1613,0
1614,1
1615,2
1616,0
1617,1
1618,0
1619,0
1620,3
1621,0
1622,0
1623,1
1624,0
1625,2
1626,1
1627,0
1628,0
1629,1
1630,2
1631,0
1632,1
1633,0
1634,0
1635,3
1636,0
1637,0
1638,1
1639,0
1640,2
1641,1
1642,0
1643,0
1644,1
1645,2
1646,0
1647,1
1648,0
1649,0
1650,3
1651,0
1652,0
1653,1
1654,0
1655,2
1656,1
1657,0
1658,0
1659,1
1660,2
1661,0
1662,1
1663,0
1664,0
1665,3
1666,0
1667,0
1668,1
1669,0
1670,2
1671,1
1672,0
1673,0
1674,1
1675,2
1676,0
1677,1
1678,0
1679,0
1680,3
1681,0
1682,0
1683,1
1684,0
1685,2
1686,1
1687,0
1688,0
1689,1
1690,2
1691,0
1692,1
1693,0
1694,0
1695,3
1696,0
1697,0
1698,1
1699,0
1700,2
1701,1
1702,0
1703,0
1704,1
1705,2
1706,0
1707,1
1708,0
1709,0
1710,3
1711,0
1712,0
1713,1
1714,0
1715,2
1716,1
1717,0
1718,0
1719,1
1720,2
1721,0
1722,1
1723,0
1724,0
1725,3
1726,0
1727,0
1728,1
1729,0
1730,2
1731,1
1732,0
1733,0
1734,1
1735,2
1736,0
1737,1
1738,0
1739,0
1740,3
1741,0
1742,0
1743,1
1744,0
1745,2
1746,1
1747,0
1748,0
1749,1
1750,2
1751,0
1752,1
1753,0
1754,0
1755,3
1756,0
1757,0
1758,1
1759,0
1760,2
1761,1
1762,0
1763,0
1764,1
1765,2
1766,0
1767,1
1768,0
1769,0
1770,3
1771,0
1772,0
1773,1
1774,0
1775,2
1776,1
1777,0
1778,0
1779,1
1780,2
1781,0
1782,1
1783,0
1784,0
1785,3
1786,0
1787,0
1788,1
1789,0
1790,2
1791,1
1792,0
1793,0
1794,1
1795,2
1796,0
1797,1
1798,0
1799,0
1800,3
1801,0
1802,0
1803,1
1804,0
1805,2
1806,1
1807,0
1808,0
1809,1
1810,2
1811,0
1812,1
1813,0
1814,0
1815,3
1816,0
1817,0
1818,1
1819,0
1820,2
1821,1
1822,0
1823,0
1824,1
1825,2
1826,0
1827,1
1828,0
1829,0
1830,3
1831,0
1832,0
1833,1
1834,0
1835,2
1836,1
1837,0
1838,0
1839,1
1840,2
1841,0
1842,1
1843,0
1844,0
1845,3
1846,0
1847,0
1848,1
1849,0
1850,2
1851,1
1852,0
1853,0
1854,1
1855,2
1856,0
1857,1
1858,0
1859,0
1860,3
1861,0
1862,0
1863,1
1864,0
1865,2
1866,1
1867,0
1868,0
1869,1
1870,2
1871,0
1872,1
1873,0
1874,0
1875,3
1876,0
1877,0
1878,1
1879,0
1880,2
1881,1
1882,0
1883,0
1884,1
1885,2
1886,0
1887,1
1888,0
1889,0
1890,3
1891,0
1892,0
1893,1
1894,0
1895,2
1896,1
1897,0
1898,0
1899,1
1900,2
1901,0
1902,1
1903,0
1904,0
1905,3
1906,0
1907,0
1908,1
1909,0
1910,2
1911,1
1912,0
1913,0
1914,1
1915,2
1916,0
1917,1
1918,0
1919,0
1920,3
1921,0
1922,0
1923,1
1924,0
1925,2
1926,1
1927,0
1928,0
1929,1
1930,2
1931,0
1932,1
1933,0
1934,0
1935,3
1936,0
1937,0
1938,1
1939,0
1940,2
1941,1
1942,0
1943,0
1944,1
1945,2
1946,0
1947,1
1948,0
1949,0
1950,3
1951,0
1952,0
1953,1
1954,0
1955,2
1956,1
1957,0
1958,0
1959,1
1960,2
1961,0
1962,1
1963,0
1964,0
1965,3
1966,0
1967,0
1968,1
1969,0
1970,2
1971,1
1972,0
1973,0
1974,1
1975,2
1976,0
1977,1
1978,0
1979,0
1980,3
1981,0
1982,0
1983,1
1984,0
1985,2
1986,1
1987,0
1988,0
1989,1
1990,2
1991,0
1992,1
1993,0
1994,0
1995,3
1996,0
1997,0
1998,1
1999,0
2000,2
2001,1
2002,0
2003,0
2004,1
2005,2
2006,0
2007,1
2008,0
2009,0
2010,3
2011,0
2012,0
2013,1
2014,0
2015,2
2016,1
2017,0
2018,0
2019,1
2020,2
2021,0
2022,1
2023,0
2024,0
2025,3
2026,0
2027,0
2028,1
2029,0
2030,2
2031,1
2032,0
2033,0
2034,1
2035,2
2036,0
2037,1
2038,0
2039,0
2040,3
2041,0
2042,0
2043,1
2044,0
2045,2
2046,1
2047,0
2048,0
2049,1
2050,2
2051,0
2052,1
2053,0
2054,0
2055,3
2056,0
2057,0
2058,1
2059,0
2060,2
2061,1
2062,0
2063,0
2064,1
2065,2
2066,0
2067,1
2068,0
2069,0
2070,3
2071,0
2072,0
2073,1
2074,0
2075,2
2076,1
2077,0
2078,0
2079,1
2080,2
2081,0
2082,1
2083,0
2084,0
2085,3
2086,0
2087,0
2088,1
2089,0
2090,2
2091,1
2092,0
2093,0
2094,1
2095,2
2096,0
2097,1
2098,0
2099,0
2100,3
2101,0
2102,0
2103,1
2104,0
2105,2
2106,1
2107,0
2108,0
2109,1
2110,2
2111,0
2112,1
2113,0
2114,0
2115,3
2116,0
2117,0
2118,1
2119,0
2120,2
2121,1
2122,0
2123,0
2124,1
2125,2
2126,0
2127,1
2128,0
2129,0
2130,3
2131,0
2132,0
2133,1
2134,0
2135,2
2136,1
2137,0
2138,0
2139,1
2140,2
2141,0
2142,1
2143,0
2144,0
2145,3
2146,0
2147,0
2148,1
2149,0
2150,2
2151,1
2152,0
2153,0
2154,1
2155,2
2156,0
2157,1
2158,0
2159,0
2160,3
2161,0
2162,0
2163,1
2164,0
2165,2
2166,1
2167,0
2168,0
2169,1
2170,2
2171,0
2172,1
2173,0
2174,0
2175,3
2176,0
2177,0
2178,1
2179,0
2180,2
2181,1
2182,0
2183,0
2184,1
2185,2
2186,0
2187,1
2188,0
2189,0
2190,3
2191,0
2192,0
2193,1
2194,0
2195,2
2196,1
2197,0
2198,0
2199,1
2200,2
2201,0
2202,1
2203,0
2204,0
2205,3
2206,0
2207,0
2208,1
2209,0
2210,2
2211,1
2212,0
2213,0
2214,1
2215,2
2216,0
2217,1
2218,0
2219,0
2220,3
2221,0
2222,0
2223,1
2224,0
2225,2
2226,1
2227,0
2228,0
2229,1
2230,2
2231,0
2232,1
2233,0
2234,0
2235,3
2236,0
2237,0
2238,1
2239,0
2240,2
2241,1
2242,0
2243,0
2244,1
2245,2
2246,0
2247,1
2248,0
2249,0
2250,3
2251,0
2252,0
2253,1
2254,0
2255,2
2256,1
2257,0
2258,0
2259,1
2260,2
2261,0
2262,1
2263,0
2264,0
2265,3
2266,0
2267,0
2268,1
2269,0
2270,2
2271,1
2272,0
2273,0
2274,1
2275,2
2276,0
2277,1
2278,0
2279,0
2280,3
2281,0
2282,0
2283,1
2284,0
2285,2
2286,1
2287,0
2288,0
2289,1
2290,2
2291,0
2292,1
2293,0
2294,0
2295,3
2296,0
2297,0
2298,1
2299,0
2300,2
2301,1
2302,0
2303,0
2304,1
2305,2
2306,0
2307,1
2308,0
2309,0
2310,3
2311,0
2312,0
2313,1
2314,0
2315,2
2316,1
2317,0
2318,0
2319,1
2320,2
2321,0
2322,1
2323,0
2324,0
2325,3
2326,0
2327,0
2328,1
2329,0
2330,2
2331,1
2332,0
2333,0
2334,1
2335,2
2336,0
2337,1
2338,0
2339,0
2340,3
2341,0
2342,0
2343,1
2344,0
2345,2
2346,1
2347,0
2348,0
2349,1
2350,2
2351,0
2352,1
2353,0
2354,0
2355,3
2356,0
2357,0
2358,1
2359,0
2360,2
2361,1
2362,0
2363,0
2364,1
2365,2
2366,0
2367,1
2368,0
2369,0
2370,3
2371,0
2372,0
2373,1
2374,0
2375,2
2376,1
2377,0
2378,0
2379,1
2380,2
2381,0
2382,1
2383,0
2384,0
2385,3
2386,0
2387,0
2388,1
2389,0
2390,2
2391,1
2392,0
2393,0
2394,1
2395,2
2396,0
2397,1
2398,0
2399,0
2400,3
2401,0
2402,0
2403,1
2404,0
2405,2
2406,1
2407,0
2408,0
2409,1
2410,2
2411,0
2412,1
2413,0
2414,0
2415,3
2416,0
2417,0
2418,1
2419,0
2420,2
2421,1
2422,0
2423,0
2424,1
2425,2
2426,0
2427,1
2428,0
2429,0
2430,3
2431,0
2432,0
2433,1
2434,0
2435,2
2436,1
2437,0
2438,0
2439,1
2440,2
2441,0
2442,1
2443,0
2444,0
2445,3
2446,0
2447,0
2448,1
2449,0
2450,2
2451,1
2452,0
2453,0
2454,1
2455,2
2456,0
2457,1
2458,0
2459,0
2460,3
2461,0
2462,0
2463,1
2464,0
2465,2
2466,1
2467,0
2468,0
2469,1
2470,2
2471,0
2472,1
2473,0
2474,0
2475,3
2476,0
2477,0
2478,1
2479,0
2480,2
2481,1
2482,0
2483,0
2484,1
2485,2
2486,0
2487,1
2488,0
2489,0
2490,3
2491,0
2492,0
2493,1
2494,0
2495,2
2496,1
2497,0
2498,0
2499,1
2500,2
2501,0
2502,1
2503,0
2504,0
2505,3
2506,0
2507,0
2508,1
2509,0
2510,2
2511,1
2512,0
2513,0
2514,1
2515,2
2516,0
2517,1
2518,0
2519,0
2520,3
2521,0
2522,0
2523,1
2524,0
2525,2
2526,1
2527,0
2528,0
2529,1
2530,2
2531,0
2532,1
2533,0
2534,0
2535,3
2536,0
2537,0
2538,1
2539,0
2540,2
2541,1
2542,0
2543,0
2544,1
2545,2
2546,0
2547,1
2548,0
2549,0
2550,3
2551,0
2552,0
2553,1
2554,0
2555,2
2556,1
2557,0
2558,0
2559,1
2560,2
2561,0
2562,1
2563,0
2564,0
2565,3
2566,0
2567,0
2568,1
2569,0
2570,2
2571,1
2572,0
2573,0
2574,1
2575,2
2576,0
2577,1
2578,0
2579,0
2580,3
2581,0
2582,0
2583,1
2584,0
2585,2
2586,1
2587,0
2588,0
2589,1
2590,2
2591,0
2592,1
2593,0
2594,0
2595,3
2596,0
2597,0
2598,1
2599,0
2600,2
2601,1
2602,0
2603,0
2604,1
2605,2
2606,0
2607,1
2608,0
2609,0
2610,3
2611,0
2612,0
2613,1
2614,0
2615,2
2616,1
2617,0
2618,0
2619,1
2620,2
2621,0
2622,1
2623,0
2624,0
2625,3
2626,0
2627,0
2628,1
2629,0
2630,2
2631,1
2632,0
2633,0
2634,1
2635,2
2636,0
2637,1
2638,0
2639,0
2640,3
2641,0
2642,0
2643,1
2644,0
2645,2
2646,1
2647,0
2648,0
2649,1
2650,2
2651,0
2652,1
2653,0
2654,0
2655,3
2656,0
2657,0
2658,1
2659,0
2660,2
2661,1
2662,0
2663,0
2664,1
2665,2
2666,0
2667,1
2668,0
2669,0
2670,3
2671,0
2672,0
2673,1
2674,0
2675,2
2676,1
2677,0
2678,0
2679,1
2680,2
2681,0
2682,1
2683,0
2684,0
2685,3
2686,0
2687,0
2688,1
2689,0
2690,2
2691,1
2692,0
2693,0
2694,1
2695,2
2696,0
2697,1
2698,0
2699,0
2700,3
2701,0
2702,0
2703,1
2704,0
2705,2
2706,1
2707,0
2708,0
2709,1
2710,2
2711,0
2712,1
2713,0
2714,0
2715,3
2716,0
2717,0
2718,1
2719,0
2720,2
2721,1
2722,0
2723,0
2724,1
2725,2
2726,0
2727,1
2728,0
2729,0
2730,3
2731,0
2732,0
2733,1
2734,0
2735,2
2736,1
2737,0
2738,0
2739,1
2740,2
2741,0
2742,1
2743,0
2744,0
2745,3
2746,0
2747,0
2748,1
2749,0
2750,2
2751,1
2752,0
2753,0
2754,1
2755,2
2756,0
2757,1
2758,0
2759,0
2760,3
2761,0
2762,0
2763,1
2764,0
2765,2
2766,1
2767,0
2768,0
2769,1
2770,2
2771,0
2772,1
2773,0
2774,0
2775,3
2776,0
2777,0
2778,1
2779,0
2780,2
2781,1
2782,0
2783,0
2784,1
2785,2
2786,0
2787,1
2788,0
2789,0
2790,3
2791,0
2792,0
2793,1
2794,0
2795,2
2796,1
2797,0
2798,0
2799,1
2800,2
2801,0
2802,1
2803,0
2804,0
2805,3
2806,0
2807,0
2808,1
2809,0
2810,2
2811,1
2812,0
2813,0
2814,1
2815,2
2816,0
2817,1
2818,0
2819,0
2820,3
2821,0
2822,0
2823,1
2824,0
2825,2
2826,1
2827,0
2828,0
2829,1
2830,2
2831,0
2832,1
2833,0
2834,0
2835,3
2836,0
2837,0
2838,1
2839,0
2840,2
2841,1
2842,0
2843,0
2844,1
2845,2
2846,0
2847,1
2848,0
2849,0
2850,3
2851,0
2852,0
2853,1
2854,0
2855,2
2856,1
2857,0
2858,0
2859,1
2860,2
2861,0
2862,1
2863,0
2864,0
2865,3
2866,0
2867,0
2868,1
2869,0
2870,2
2871,1
2872,0
2873,0
2874,1
2875,2
2876,0
2877,1
2878,0
2879,0
2880,3
2881,0
2882,0
2883,1
2884,0
2885,2
2886,1
2887,0
2888,0
2889,1
2890,2
2891,0
2892,1
2893,0
2894,0
2895,3
2896,0
2897,0
2898,1
2899,0
2900,2
2901,1
2902,0
2903,0
2904,1
2905,2
2906,0
2907,1
2908,0
2909,0
2910,3
2911,0
2912,0
2913,1
2914,0
2915,2
2916,1
2917,0
2918,0
2919,1
2920,2
2921,0
2922,1
2923,0
2924,0
2925,3
2926,0
2927,0
2928,1
2929,0
2930,2
2931,1
2932,0
2933,0
2934,1
2935,2
2936,0
2937,1
2938,0
2939,0
2940,3
2941,0
2942,0
2943,1
2944,0
2945,2
2946,1
2947,0
2948,0
2949,1
2950,2
2951,0
2952,1
2953,0
2954,0
2955,3
2956,0
2957,0
2958,1
2959,0
2960,2
2961,1
2962,0
2963,0
2964,1
2965,2
2966,0
2967,1
2968,0
2969,0
2970,3
2971,0
2972,0
2973,1
2974,0
2975,2
2976,1
2977,0
2978,0
2979,1
2980,2
2981,0
2982,1
2983,0
2984,0
2985,3
2986,0
2987,0
2988,1
2989,0
2990,2
2991,1
2992,0
2993,0
2994,1
2995,2
2996,0
2997,1
2998,0
2999,0
3000,3
3001,0
3002,0
3003,1
3004,0
3005,2
3006,1
3007,0
3008,0
3009,1
3010,2
3011,0
